192.168.100.1 - - [25/Aug/2025:10:37:02 +0000] "GET / HTTP/1.1" 200 5 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:02 +0000] "GET / HTTP/1.1" 200 5 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:02 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:02 +0000] "GET /favicon.ico HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "HEAD / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "POST / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
